id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
131839,417015,2015,2015-07-23T12:24:00Z,2015-06-23T00:00:00Z,2015-06-23T00:00:00Z,"WASH, Protection and Nutrition (D002547)",2015-07-23T12:24:00Z,Standard,t,CAD,Traditional aid,,paid,2015-08-12,1,incoming,single,2928,37,"Canada, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,"Canada, Government of",Other,2015-07-23T12:24:00.000Z,500000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002547,"","",1.198998,"","","","","",,"","","","","",2015-06-23,Incoming,Incoming,FALSE,FALSE
132014,20000,2015,2015-07-28T11:13:00Z,2015-05-29T00:00:00Z,2015-05-29T00:00:00Z,Distribution of maternity tents and dignity kits to Dolakha,2015-07-28T11:13:00Z,Standard,f,USD,Traditional aid,132021,paid,2015-07-28,1,internal,single,4396,37,Office for the Coordination of Humanitarian Affairs,2015,486,4293,7,156,NPL,41666,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Health,Nepal,Ensuring lifesaving sexual reproductive health services (SRH) in earthquake affected districts,2015,Primary,United Nations Population Fund,Other,2015-07-28T11:13:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,3FPBF,"","",,"","","","","",,"",1986,HEALTH,"","",2015-05-29,Incoming,Incoming,FALSE,FALSE
132015,80000,2015,2015-07-28T11:13:00Z,2015-05-29T00:00:00Z,2015-05-29T00:00:00Z,Distribution of maternity tents and dignity kits to Dolakha,2015-07-28T11:13:00Z,Standard,f,USD,Traditional aid,132020,paid,2015-07-28,1,internal,single,4396,37,Office for the Coordination of Humanitarian Affairs,2015,486,4293,10,156,NPL,41703,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Protection,Nepal,Life-saving GBV response through multi-sectoral  services and protection of vulnerable women and girls,2015,Primary,United Nations Population Fund,Other,2015-07-28T11:13:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,3FPBF,"","",,"","","","","",,"",1989,PROTECTION,"","",2015-05-29,Incoming,Incoming,FALSE,FALSE
132080,382268,2015,2015-07-29T11:05:00Z,2015-05-14T00:00:00Z,2015-05-14T00:00:00Z,Life-saving GBV response through multi-sectoral services and protection of vulnerable women and girls,2015-07-29T11:05:00Z,Standard,t,JPY,Traditional aid,152906,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,486,4293,10,156,NPL,41703,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Protection,Nepal,Life-saving GBV response through multi-sectoral  services and protection of vulnerable women and girls,2015,Primary,"Japan, Government of",Other,2015-07-29T11:05:00.000Z,45535764,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",119.12,"","","","","",,"",1989,PROTECTION,"","",2015-05-14,Incoming,Incoming,FALSE,FALSE
132101,208518,2015,2015-07-29T14:20:00Z,2015-05-26T00:00:00Z,2015-05-26T00:00:00Z,Rehabilitation of public water supply system in Nepal,2015-07-29T14:20:00Z,Standard,t,JPY,Traditional aid,,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,"",3046,11,156,NPL,,37,"",Good Neighbours Inc,Water Sanitation Hygiene,Nepal,"",2015,Primary,"Japan, Government of",Other,2015-07-29T14:20:00.000Z,24838617,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",119.1198,"","","","","",,"","","","","",2015-05-26,Incoming,,FALSE,FALSE
132102,377063,2015,2015-07-29T14:21:00Z,2015-05-27T00:00:00Z,2015-05-27T00:00:00Z,Support for construction of schools in Nepal,2015-07-29T14:21:00Z,Standard,t,JPY,Traditional aid,,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,"",520,3,156,NPL,,37,"",Shanti Volunteer Association,Education,Nepal,"",2015,Primary,"Japan, Government of",Other,2015-07-29T14:21:00.000Z,44915725,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",119.1199,"","","","","",,"","","","","",2015-05-27,Incoming,,FALSE,FALSE
132103,387889,2015,2015-07-29T14:24:00Z,2015-05-27T00:00:00Z,2015-05-27T00:00:00Z,Support for construction of temporary houses in Nepal,2015-07-29T14:24:00Z,Standard,t,JPY,Traditional aid,,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,486,4695,4,156,NPL,41661,37,Nepal Earthquake Flash Appeal 2015,Adventist Development and Relief Agency,Emergency Shelter and NFI,Nepal,Shelter Assistance to earthquake affected people of Sindhuplchowk and Nuwakot Districts,2015,Primary,"Japan, Government of",Other,2015-07-29T14:24:00.000Z,46205297,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",119.1199,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-27,Incoming,Incoming,FALSE,FALSE
132104,241378,2015,2015-07-29T14:26:00Z,2015-06-12T00:00:00Z,2015-06-12T00:00:00Z,Distribution of foods and NFIs in Nepal,2015-07-29T14:26:00Z,Standard,t,JPY,Traditional aid,,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,"",1864,"",156,NPL,,37,"",Japan Emergency NGO,"",Nepal,"",2015,Primary,"Japan, Government of",Other,2015-07-29T14:26:00.000Z,29986420,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",124.2301,"","","","","",,"","","","","",2015-06-12,Incoming,,FALSE,FALSE
132105,514265,2015,2015-07-29T14:39:00Z,2015-06-04T00:00:00Z,2015-06-04T00:00:00Z,Support for distribution of NFIs and construction of  shelters in Nepal,2015-07-29T14:39:00Z,Standard,t,JPY,Traditional aid,,paid,2015-07-29,1,incoming,single,4537,37,"Japan, Government of",2015,486,2573,4,156,NPL,42211,37,Nepal Earthquake Flash Appeal 2015,Peace Winds Japan,Emergency Shelter and NFI,Nepal,"Distribution of NFIs, Shelter Kits and Provision of Earthquake Safer Trainings",2015,Primary,"Japan, Government of",Other,2015-07-29T14:39:00.000Z,63887100,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,"","","",124.2299,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-06-04,Incoming,Incoming,FALSE,FALSE
132028,56912,2015,2015-07-28T12:35:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,Procurement and distribution of dignity kits (Gorkha district),2015-07-28T12:35:00Z,Standard,t,USD,Traditional aid,,paid,2015-07-28,1,incoming,single,4391,37,"Australia, Government of",2015,486,4293,10,156,NPL,41703,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Protection,Nepal,Life-saving GBV response through multi-sectoral  services and protection of vulnerable women and girls,2015,Primary,United Nations Population Fund,Other,2015-07-28T12:35:00.000Z,,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,APRO Regional,"","",,"","","","","",,"",1989,PROTECTION,"","",2015-05-03,Incoming,Incoming,FALSE,FALSE
132078,300000,2015,2015-07-29T11:03:00Z,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,Life-saving GBV response through multi-sectoral services and protection of vulnerable women and girls,2015-07-29T11:03:00Z,Standard,t,AUD,Traditional aid,,paid,2015-07-29,1,incoming,single,4391,37,"Australia, Government of",2015,486,4293,10,156,NPL,41703,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Protection,Nepal,Life-saving GBV response through multi-sectoral  services and protection of vulnerable women and girls,2015,Primary,United Nations Population Fund,Other,2015-07-29T11:03:00.000Z,373500,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.245,"","","","","",,"",1989,PROTECTION,"","",2015-05-12,Incoming,Incoming,FALSE,FALSE
132007,787402,2015,2015-07-28T10:52:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,Provision of dignity kits and support to protection efforts in affected districts in Nepal,2015-07-28T10:52:00Z,Standard,t,GBP,Traditional aid,,paid,2015-07-28,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,4293,10,156,NPL,41703,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Protection,Nepal,Life-saving GBV response through multi-sectoral  services and protection of vulnerable women and girls,2015,Primary,United Nations Population Fund,Other,2015-07-28T10:52:00.000Z,500000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,UKA92,"","",0.635,"","","","","",,"",1989,PROTECTION,"","",2015-07-01,Incoming,Incoming,FALSE,FALSE
132027,111867,2015,2015-07-28T12:34:00Z,2015-07-23T00:00:00Z,2015-07-23T00:00:00Z,"Ensuring Life-Saving Reproductive Health Services Particularly for Vulnerable Women, newborn and Girls in Four Earthquake Affected Districts (Nuwakot, Rasuwa, Dhading and Bhaktapur)",2015-07-28T12:34:00Z,Standard,t,EUR,Traditional aid,,commitment,2015-08-24,1,incoming,single,4306,37,"Germany, Government of",2015,486,4293,7,156,NPL,41666,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Health,Nepal,Ensuring lifesaving sexual reproductive health services (SRH) in earthquake affected districts,2015,Primary,United Nations Population Fund,Other,2015-07-28T12:34:00.000Z,101240,83,DEU,Germany,629,NEPAL - Earthquake - April 2015,DEE06,"","",0.905003,"","","","","",,"",1986,HEALTH,"","",2015-07-23,Incoming,Incoming,FALSE,FALSE
132444,55249,2015,2015-08-11T17:01:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,to be allocated to specific projects,2015-08-11T17:01:00Z,Standard,t,EUR,Traditional aid,,paid,2015-08-11,1,incoming,single,2896,37,UNICEF National Committee/Slovakia,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-08-11T17:01:00.000Z,500000,"","","",629,NEPAL - Earthquake - April 2015,"","","",9.049938,"","","","","",,"","","","","",2015-07-01,Incoming,Incoming,FALSE,FALSE
132445,241822,2015,2015-08-11T17:05:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,to be allocated to specific projects,2015-08-11T17:05:00Z,Standard,t,EUR,Traditional aid,,paid,2015-08-11,1,incoming,single,5300,37,UNICEF National Committee/Czech Republic,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-08-11T17:05:00.000Z,216189,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.894001,"","","","","",,"","","","","",2015-07-01,Incoming,Incoming,FALSE,FALSE
132446,438243,2015,2015-08-11T17:35:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,to be allocated to specific projects (from UNICEF office/Romania),2015-08-11T17:35:00Z,Standard,t,USD,Traditional aid,,paid,2015-12-22,1,incoming,single,"",37,"",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-08-11T17:35:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-06-01,Incoming,Incoming,FALSE,FALSE
132447,3079,2015,2015-08-11T17:36:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,to be allocated to specific projects (from UNICEF office/South Africa),2015-08-11T17:36:00Z,Standard,t,USD,Traditional aid,,paid,2015-10-08,1,incoming,single,"",37,"",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-08-11T17:36:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-07-01,Incoming,Incoming,FALSE,FALSE
132518,765027,2015,2015-08-13T17:31:00Z,2015-08-11T00:00:00Z,2015-08-11T00:00:00Z,"Natural disasters / Integrated Shelter, FSL and WASH projects for emergency assistance to earthquake affected population in Nuwakot and Rasuwa Districts, Nepal (ECHO/-SA/BUD/2015/91040)",2015-08-13T09:01:32Z,Standard,t,EUR,Traditional aid,152868,commitment,2016-04-08,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,8501,4,156,NPL,42222,37,Nepal Earthquake Flash Appeal 2015,ACF - France,Emergency Shelter and NFI,Nepal,"Emergency assistance to earthquake affected population of Nepal through provision of urgent shelter, NFI kits and cash for work approach to cover immediate needs",2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-08-13T09:01:32.000Z,700000,"","","",629,NEPAL - Earthquake - April 2015,"ECHO/-SA/BUD/2015/91040, [EDRIS:-33976]","","",0.915,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-08-11,Incoming,Incoming,FALSE,FALSE
132352,54466,2015,2015-08-07T14:37:00Z,2015-08-05T00:00:00Z,2015-08-05T00:00:00Z,Contribution for 2 camps in Nepal (AH/IHP/2015/0001),2015-08-07T09:01:05Z,Standard,t,EUR,Traditional aid,,commitment,2017-11-21,1,incoming,single,4384,37,"Luxembourg, Government of",2015,"",1463,1,156,NPL,,37,"",International Humanitarian Partnership,Camp Coordination / Management,Nepal,"",2015,Primary,"Luxembourg, Government of",From EDRIS,2015-08-07T09:01:05.000Z,50000,130,LUX,Luxembourg,629,NEPAL - Earthquake - April 2015,"AH/IHP/2015/0001, [EDRIS:72342]","","",0.918,"","","","","",,"","","","","",2015-08-05,Incoming,,FALSE,FALSE
132353,21647,2015,2015-08-07T14:40:00Z,2015-06-18T00:00:00Z,2015-06-18T00:00:00Z,Food aid for communities affected by the earthquake (AH/AT/2015/0001) (through Les Amis du Tibet),2015-08-07T09:01:05Z,Standard,t,EUR,Traditional aid,,commitment,2015-08-07,1,incoming,single,4384,37,"Luxembourg, Government of",2015,"",4543,6,156,NPL,,37,"",Private (individuals & organizations),Food Security,Nepal,"",2015,Primary,"Luxembourg, Government of",From EDRIS,2015-08-07T09:01:05.000Z,19872,130,LUX,Luxembourg,629,NEPAL - Earthquake - April 2015,"AH/AT/2015/0001, [EDRIS:72349]","","",0.918,"","","","","",,"","","","","",2015-06-18,Incoming,,FALSE,FALSE
132354,96167,2015,2015-08-07T14:42:00Z,2015-07-17T00:00:00Z,2015-07-17T00:00:00Z,Protection of children from human trafficking (AH/ECPAT/2015/0001) (through ECPAT),2015-08-07T09:01:05Z,Standard,t,EUR,Traditional aid,,commitment,2015-08-07,1,incoming,single,4384,37,"Luxembourg, Government of",2015,"",4543,10,156,NPL,,37,"",Private (individuals & organizations),Protection,Nepal,"",2015,Primary,"Luxembourg, Government of",From EDRIS,2015-08-07T09:01:05.000Z,85973,130,LUX,Luxembourg,629,NEPAL - Earthquake - April 2015,"AH/ECPAT/2015/0001, [EDRIS:72346]","","",0.894,"","","","","",,"","","","","",2015-07-17,Incoming,,FALSE,FALSE
132517,788333,2015,2015-08-13T17:28:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Urgent medical assistance (UV314/2015) (Advanced medical team (35 persons) + health and medical in-kind assistance (traumasets),2015-08-11T09:00:55Z,Standard,t,CZK,Traditional aid,,commitment,2015-08-13,1,incoming,single,2932,37,"Czech Republic, Government of",2015,"",4861,7,156,NPL,,37,"","Nepal, Government of",Health,Nepal,"",2015,Primary,"Czech Republic, Government of",From EDRIS,2015-08-11T09:00:55.000Z,20000000,60,CZE,Czech Republic,629,NEPAL - Earthquake - April 2015,"UV314/2015, [EDRIS:72379]","","",25.37,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
132600,3000000,2015,2015-08-17T14:56:00Z,2015-08-21T00:00:00Z,2015-08-14T00:00:00Z,Logistics support for the urgent delivery humanitarian cargo in the far flung earthquake-affected areas of Nepal,2015-08-15T07:01:14Z,Standard,f,USD,Traditional aid,,paid,2017-11-21,1,internal,single,4762,37,Central Emergency Response Fund,2015,486,3049,8,156,NPL,41674,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,Logistics,Nepal,Logistics Augmentation and Coordination in Response to the Earthquake in Nepal,2015,Primary,Central Emergency Response Fund,From CERF,2015-08-15T07:01:14.000Z,,"","","",629,NEPAL - Earthquake - April 2015,15-RR-WFP-050:NPL-15/CSS/80314/R/561,"","",,"","",unearmarked,"","",,"",1988,LOGISTICS,"","",2015-08-14,Incoming,Incoming,FALSE,FALSE
132637,457944,2015,2015-08-18T18:07:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,"In-kind - secondment of demolition experts
(through Swedish Civil Contingencies Agency MSB)",2015-08-18T18:07:00Z,Standard,t,USD,Traditional aid,,paid,2015-08-18,1,incoming,single,4543,37,Private (individuals & organizations),2015,486,2986,2,156,NPL,41765,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Early Recovery,Nepal,Safe Emergency Debris Removal and Management to prepare for shelter and recovery of earthquake affected communities in Nepal,2015,Primary,International Organization for Migration,Other,2015-08-18T18:07:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1993,EARLY RECOVERY,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
132656,983607,2015,2015-08-19T10:11:00Z,2015-08-13T00:00:00Z,2015-08-13T00:00:00Z,Natural disasters / Early recovery support for earthquake affected populations in Nepal (ECHO/-SA/BUD/2015/91041),2015-08-19T09:01:23Z,Standard,t,EUR,Traditional aid,152868,commitment,2015-08-25,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,2986,2,156,NPL,41765,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Early Recovery,Nepal,Safe Emergency Debris Removal and Management to prepare for shelter and recovery of earthquake affected communities in Nepal,2015,Primary,International Organization for Migration,From EDRIS,2015-08-19T09:01:23.000Z,900000,"","","",629,NEPAL - Earthquake - April 2015,"ECHO/-SA/BUD/2015/91041, [EDRIS:-33998]","","",0.915,"","","","","",,"",1993,EARLY RECOVERY,"","",2015-08-13,Incoming,Incoming,FALSE,FALSE
132692,300000,2015,2015-08-20T09:58:00Z,2015-08-17T00:00:00Z,2015-08-17T00:00:00Z,Natural disasters / Early recovery support to earthquake affected communities in Nepal (NERP: Nepal Earthquake Recovery Project) (part of ECHO/-SA/BUD/2015/91044),2015-08-20T09:01:23Z,Standard,t,EUR,Traditional aid,152868,commitment,2016-02-11,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,8572,2,156,NPL,41767,37,Nepal Earthquake Flash Appeal 2015,ACT Alliance / DanChurchAid,Early Recovery,Nepal,Safe Emergency Debris Removal and Management to prepare for shelter and recovery of earthquake affected communities in Nepal,2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-08-20T09:01:23.000Z,274500,"","","",629,NEPAL - Earthquake - April 2015,"part of ECHO/-SA/BUD/2015/91044, [EDRIS:-34056]","","",0.915,"","","","","",,"",1993,EARLY RECOVERY,"","",2015-08-17,Incoming,Incoming,FALSE,FALSE
132693,683607,2015,2015-08-20T10:00:00Z,2015-08-17T00:00:00Z,2015-08-17T00:00:00Z,"Comprehensive WASH response in the eartquake effected community in Dhading, Gorkha, Lalitpur and Bhaktapur districts (part of ECHO/-SA/BUD/2015/91044)",2015-08-20T10:00:00Z,Standard,t,EUR,Traditional aid,152868,commitment,2015-08-20,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,8572,11,156,NPL,41679,37,Nepal Earthquake Flash Appeal 2015,ACT Alliance / DanChurchAid,Water Sanitation Hygiene,Nepal,"Comprehensive WASH response in the eartquake effected community in Dhading, Gorkha, Lalitpur and Bhaktapur districts				",2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,Other,2015-08-20T10:00:00.000Z,625500,"","","",629,NEPAL - Earthquake - April 2015,"part of ECHO/-SA/BUD/2015/91044, [EDRIS:-34056]","","",0.915,"","","","","",,"",1992,WASH,"","",2015-08-17,Incoming,Incoming,FALSE,FALSE
132657,19912,2015,2015-08-19T10:14:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,The April 2015 Nepal earthquake,2015-08-18T09:01:17Z,Standard,t,EUR,Traditional aid,,paid,2015-08-19,1,incoming,single,3272,37,"Lithuania, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,From EDRIS,2015-08-18T09:01:17.000Z,18000,129,LTU,Lithuania,629,NEPAL - Earthquake - April 2015,[EDRIS:72521],"","",0.903978,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
132638,209461,2015,2015-08-18T18:10:00Z,2015-06-24T00:00:00Z,2015-06-24T00:00:00Z,Camp Coordination and Camp Management for Earthquake-Displaced Persons in Nepal,2015-08-18T18:10:00Z,Standard,t,NOK,Traditional aid,152932,commitment,2017-11-21,1,incoming,single,2930,37,"Norway, Government of",2015,486,2986,1,156,NPL,41711,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Camp Coordination / Management,Nepal,Camp Coordination and Camp Management for Earthquake-Displaced Persons in Nepal				,2015,Primary,International Organization for Migration,Other,2015-08-18T18:10:00.000Z,1640080,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,"","","",7.83,"","","","","",,"",1983,CCCM,"","",2015-06-24,Incoming,Incoming,FALSE,FALSE
132639,173959,2015,2015-08-18T18:10:00Z,2015-06-24T00:00:00Z,2015-06-24T00:00:00Z,"Assisted Referral and Discharge, Public Health in Camps and Psycho-social Support for IDPs affected by Nepal Earthquake",2015-08-18T18:10:00Z,Standard,t,NOK,Traditional aid,152932,commitment,2015-09-28,1,incoming,single,2930,37,"Norway, Government of",2015,486,2986,7,156,NPL,41701,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Health,Nepal,"Assisted Referral and Discharge, Public Health in Camps and Psycho-social Support for IDPs affected by Nepal Earthquake				",2015,Primary,International Organization for Migration,Other,2015-08-18T18:10:00.000Z,1364006,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,"","","",7.840963,"","","","","",,"",1986,HEALTH,"","",2015-06-24,Incoming,Incoming,FALSE,FALSE
132788,1803279,2015,2015-08-24T10:01:00Z,2016-06-13T00:00:00Z,2016-06-13T00:00:00Z,"Natural disasters / Emergency Relief for Earthquake Affected Children and their Families in Dolakha, Nepal (ECHO/-SA/BUD/2015/91043)",2015-08-22T09:02:07Z,Standard,t,EUR,Traditional aid,152868,commitment,2016-06-15,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,2849,4,156,NPL,41677,37,Nepal Earthquake Flash Appeal 2015,Save the Children,Emergency Shelter and NFI,Nepal,Shelter support through NFIs and training,2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-08-22T09:02:07.000Z,1650000,"","","",629,NEPAL - Earthquake - April 2015,"ECHO/-SA/BUD/2015/91043, [EDRIS:-34038]","","",0.915,"","","","","",,"",1990,SHELTER AND NFIs,"","",2016-06-13,Incoming,Incoming,FALSE,FALSE
132789,1092896,2015,2015-08-24T10:02:00Z,2015-08-20T00:00:00Z,2015-08-20T00:00:00Z,Support the earthquake affected population to meet their relief and early recovery needs in Rasuwa district. (ECHO/-SA/BUD/2015/91042),2015-08-22T09:02:07Z,Standard,t,EUR,Traditional aid,152868,commitment,2015-12-22,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,"",3431,4,156,NPL,,37,"",GOAL,Emergency Shelter and NFI,Nepal,"",2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-08-22T09:02:07.000Z,1000000,"","","",629,NEPAL - Earthquake - April 2015,"ECHO/-SA/BUD/2015/91042, [EDRIS:-33999]","","",0.915,"","","","","",,"","","","","",2015-08-20,Incoming,,FALSE,FALSE
132833,274650,2015,2015-08-25T12:58:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"for emergency relief operations concerning health, sheltering, water and sanitation",2015-08-25T12:58:00Z,Standard,t,QAR,Traditional aid,,paid,2015-08-25,1,incoming,single,87,37,"Qatar, Government of",2015,"",2723,"",156,NPL,,37,"",Qatar Red Crescent Society,"",Nepal,"",2015,Primary,"Qatar, Government of",Other,2015-08-25T12:58:00.000Z,1000000,181,QAT,Qatar,629,NEPAL - Earthquake - April 2015,"","","",3.641,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
132835,0,2015,2015-08-25T13:05:00Z,2015-08-20T00:00:00Z,2015-08-20T00:00:00Z,"In kind - airlift operation of humanitarian assistance consisted of two flights each carrying 60 tonnes of relief material including foodstuffs, medicines, power generators and tents; field hospital provided by Qatar Red Crescent to deliver medical aid to the affected people",2015-08-25T13:05:00Z,Standard,t,USD,Traditional aid,,paid,2015-08-25,1,incoming,single,87,37,"Qatar, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"Qatar, Government of",Other,2015-08-25T13:05:00.000Z,,181,QAT,Qatar,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-08-20,Incoming,,FALSE,FALSE
133188,218579,2015,2015-09-03T14:19:00Z,2015-07-16T00:00:00Z,2015-07-16T00:00:00Z,to be allocated to specific projects,2015-09-03T14:19:00Z,Standard,t,EUR,Traditional aid,,paid,2015-09-03,1,incoming,single,4334,37,UNICEF National Committee/Austria,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-09-03T14:19:00.000Z,200000,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.915001,"","","","","",,"","","","","",2015-07-16,Incoming,Incoming,FALSE,FALSE
133190,485000,2015,2015-09-03T14:24:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,to be allocated to specific projects,2015-09-03T14:24:00Z,Standard,t,USD,Traditional aid,,paid,2015-09-03,1,incoming,single,3778,37,UNICEF National Committee/Germany,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-09-03T14:24:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-08-01,Incoming,Incoming,FALSE,FALSE
133193,53937,2015,2015-09-03T14:38:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,to be allocated to specific projects,2015-09-03T14:38:00Z,Standard,t,TRY,Traditional aid,,paid,2015-09-03,1,incoming,single,4341,37,UNICEF National Committee/Turkey,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-09-03T14:38:00.000Z,150000,"","","",629,NEPAL - Earthquake - April 2015,"","","",2.781022,"","","","","",,"","","","","",2015-08-01,Incoming,Incoming,FALSE,FALSE
